#Electric Potential
#x                y               E
0.309015	0.267764	0
0.318037	0.281506	0
0.230624	0.238073	0
0.289713	0.229601	0
0.309537	0.277474	0
0.253765	0.335066	0
0.179878	0.241159	0
0.203123	0.20534	0
0.306678	0.228585	0
0.170408	0.236456	0
0.207826	0.283691	0
0.251129	0.295827	0
0.235421	0.316365	0
0.243544	0.311018	0
0.303191	0.312329	0
0.293432	0.175306	0
0.23657	0.335368	0
0.270297	0.333751	0
0.331942	0.232344	0
0.226699	0.169808	0
0.17077	0.226347	0
0.185527	0.196906	0
0.332699	0.241695	0
0.165581	0.270434	0
0.160365	0.23725	0
0.304193	0.322551	0
0.196938	0.178432	0
0.311964	0.181633	0
0.182506	0.188303	0
0.263189	0.158023	0
0.281733	0.16389	0
0.202533	0.328059	0
0.335124	0.280021	0
0.170858	0.202564	0
0.327381	0.2961	0
0.163124	0.218915	0
0.245876	0.158569	0
0.211235	0.167011	0
0.341233	0.245839	0
0.323261	0.194817	0
0.227963	0.160968	0
0.288226	0.332946	0
0.331959	0.210546	0
0.158292	0.255668	0
0.332993	0.251574	0
0.17554	0.305293	0
0.338803	0.227234	0
0.278315	0.327873	0
0.318556	0.312135	0
0.321938	0.209027	0
0.201766	0.318512	0
0.313725	0.195995	0
0.228127	0.330833	0
0.342645	0.263598	0
0.254577	0.343164	0
0.171429	0.217821	0
0.165578	0.251605	0
0.165592	0.289837	0
0.326447	0.28544	0
0.179224	0.202507	0
0.27236	0.341022	0
0.250861	0.165181	0
0.330605	0.224518	0
0.23352	0.166527	0
0.276393	0.169059	0
0.186748	0.319787	0
0.318032	0.299186	0
0.165576	0.260876	0
0.320144	0.201417	0
0.284585	0.172459	0
0.298421	0.169192	0
0.331805	0.271309	0
0.236169	0.343245	0
0.158382	0.272982	0
0.165372	0.243047	0
0.21092	0.173185	0
0.073857	-0.30478	0
-0.0742219	-0.196164	0
-0.0541916	-0.324873	0
0.0543744	-0.176886	0
-0.0902393	-0.263455	0
-0.013154	-0.159225	0
0.0906381	-0.236312	0
0.0122432	-0.342016	0
-0.0879611	-0.228403	0
-0.0801055	-0.296571	0
0.0463374	-0.327985	0
0.0886368	-0.270792	0
0.077722	-0.204183	0
0.0225372	-0.161134	0
-0.0220361	-0.33803	0
-0.0461428	-0.170203	0
-0.0677087	-0.311368	0
-0.0390703	-0.332607	0
0.0613676	-0.317709	0
-0.0625178	-0.180643	0
0.0828603	-0.289387	0
-0.0819068	-0.210317	0
0.0394377	-0.167628	0
0.0912509	-0.254394	0
-0.0921708	-0.24698	0
0.0678357	-0.186795	0
0.00490486	-0.158835	0
-0.0858867	-0.281093	0
-0.0043606	-0.341432	0
-0.0317284	-0.163704	0
0.0863021	-0.218637	0
0.030542	-0.33624	0
-0.0739462	-0.303829	0
-0.0646432	-0.301818	0
-0.0582552	-0.308945	0
-0.0553459	-0.299748	0
-0.0487064	-0.306828	0
-0.0458383	-0.297527	0
-0.0525761	-0.290421	0
-0.0430328	-0.288151	0
-0.0362867	-0.29528	0
-0.0334868	-0.285879	0
-0.0402332	-0.278753	0
-0.0306879	-0.276475	0
-0.0239413	-0.283602	0
-0.0211426	-0.274196	0
-0.0278892	-0.26707	0
-0.018344	-0.264791	0
-0.0115975	-0.271917	0
-0.00879889	-0.262511	0
-0.0155455	-0.255385	0
-0.00600033	-0.253105	0
0.000746258	-0.260232	0
0.00354482	-0.250826	0
-0.00320177	-0.243699	0
0.00634338	-0.24142	0
0.01309	-0.248546	0
-0.000403211	-0.234293	0
0.0158885	-0.23914	0
0.0226351	-0.246267	0
0.0254337	-0.236861	0
0.0321803	-0.243988	0
0.0293817	-0.253394	0
0.0349788	-0.234582	0
0.0282322	-0.227455	0
0.0389268	-0.251114	0
0.0361283	-0.26052	0
0.0377774	-0.225176	0
0.0310308	-0.218049	0
0.0456734	-0.258241	0
0.0428749	-0.267647	0
0.0333297	-0.269926	0
0.0400763	-0.277053	0
0.0305312	-0.279332	0
0.044524	-0.232302	0
-0.00994836	-0.236573	0
-0.0071498	-0.227166	0
-0.0166949	-0.229446	0
-0.0138964	-0.22004	0
-0.0234415	-0.222319	0
-0.020643	-0.212913	0
-0.0110978	-0.210634	0
-0.0301881	-0.215193	0
-0.0329867	-0.224599	0
0.0372778	-0.286459	0
0.0277326	-0.288738	0
-0.0178444	-0.203507	0
-0.00829927	-0.201228	0
-0.0397333	-0.217472	0
-0.0425318	-0.226878	0
0.0405759	-0.21577	0
0.0338293	-0.208643	0
-0.0369347	-0.208066	0
0.05242	-0.265368	0
0.0552186	-0.255962	0
0.0344792	-0.295865	0
0.0249341	-0.298144	0
0.0181875	-0.291018	0
0.0153889	-0.300424	0
0.0468229	-0.28418	0
-0.0150459	-0.194101	0
-0.00550071	-0.191822	0
-0.0492784	-0.219751	0
-0.052077	-0.229157	0
-0.0453304	-0.236284	0
-0.0548755	-0.238563	0
0.0242842	-0.210922	0
0.0270828	-0.201516	0
-0.0481289	-0.24569	0
-0.0576741	-0.24797	0
0.00864232	-0.293297	0
0.00584376	-0.302703	0
